name,ingredient,weight
파프리카콘샐러드,"파프리카, 노란색, 생것",7.0
파프리카콘샐러드,"파프리카, 초록색, 생것",7.0
파프리카콘샐러드,"마요네즈, 전란",7.0
파프리카콘샐러드,"당근, 뿌리, 생것",4.2
파프리카콘샐러드,"양파, 생것",4.2
팽이버섯나물,"팽이버섯, 생것",21.0
팽이버섯나물,"파, 생것",2.1
팽이버섯나물,"간장, 재래",0.7
팽이버섯나물,참기름,0.28
팽이버섯나물,"마늘, 깐마늘, 생것",0.28
팽이버섯나물,소금,0.14
팽이버섯나물,"참깨, 흰깨, 볶은것",0.14
(참깨제외)팽이버섯나물,"팽이버섯, 생것",21.0
(참깨제외)팽이버섯나물,유채씨기름,1.0
(참깨제외)팽이버섯나물,"파, 생것",2.1
(참깨제외)팽이버섯나물,"간장, 재래",1.2
(참깨제외)팽이버섯나물,"마늘, 깐마늘, 생것",0.5
팽이버섯무침,"팽이버섯, 생것",21.0
팽이버섯무침,"간장, 개량, 양조",2.8
팽이버섯무침,"파, 대파, 생것",2.1
팽이버섯무침,"마늘, 깐마늘, 생것",0.28
팽이버섯무침,"참깨, 흰깨, 볶은것",0.28
팽이버섯무침,참기름,1.4
(참깨제외)팽이버섯무침,"팽이버섯, 생것",21.0
(참깨제외)팽이버섯무침,"간장, 개량, 양조",2.8
(참깨제외)팽이버섯무침,"파, 대파, 생것",2.1
(참깨제외)팽이버섯무침,"마늘, 깐마늘, 생것",0.28
팽이버섯부추나물,"팽이버섯, 생것",21.0
팽이버섯부추나물,"간장, 개량, 양조",0.7
팽이버섯부추나물,"파, 대파, 생것",2.1
팽이버섯부추나물,"마늘, 깐마늘, 생것",0.28
팽이버섯부추나물,"참깨, 흰깨, 볶은것",0.28
팽이버섯부추나물,참기름,1.4
팽이버섯부추나물,"부추, 재래종, 생것",7.0
(참깨제외)팽이버섯부추나물,"팽이버섯, 생것",21.0
(참깨제외)팽이버섯부추나물,"간장, 개량, 양조",0.7
(참깨제외)팽이버섯부추나물,유채씨기름,1.0
(참깨제외)팽이버섯부추나물,"파, 대파, 생것",2.1
(참깨제외)팽이버섯부추나물,"마늘, 깐마늘, 생것",0.28
(참깨제외)팽이버섯부추나물,"부추, 재래종, 생것",7.0
표고버섯나물,"표고버섯, 배지재배, 생것",21.0
표고버섯나물,"파, 생것",2.1
표고버섯나물,"간장, 재래",0.7
표고버섯나물,참기름,0.28
표고버섯나물,"마늘, 깐마늘, 생것",0.28
표고버섯나물,소금,0.14
표고버섯나물,"참깨, 흰깨, 볶은것",0.14
(참깨제외)표고버섯나물,"표고버섯, 배지재배, 생것",21.0
(참깨제외)표고버섯나물,"파, 생것",2.1
(참깨제외)표고버섯나물,"간장, 재래",0.7
(참깨제외)표고버섯나물,유채씨기름,1.0
(참깨제외)표고버섯나물,"마늘, 깐마늘, 생것",0.28
(참깨제외)표고버섯나물,소금,0.14
표고버섯무나물,"표고버섯, 참나무재배, 생것",21.0
표고버섯무나물,유채씨기름,2.8
표고버섯무나물,"간장, 개량, 양조",0.7
표고버섯무나물,"무, 조선무, 생것",35.0
표고버섯무나물,들기름,2.8
(참깨제외)표고버섯무나물,"표고버섯, 참나무재배, 생것",21.0
(참깨제외)표고버섯무나물,유채씨기름,2.8
(참깨제외)표고버섯무나물,"간장, 재래",1.5
(참깨제외)표고버섯무나물,"무, 조선무, 생것",35.0
푸실리샐러드,"파스타, 마카로니, 말린것",21.0
푸실리샐러드,"파프리카, 노란색, 생것",7.0
푸실리샐러드,"파프리카, 빨간색, 생것",7.0
푸실리샐러드,"토마토, 방울토마토, 생것",7.0
푸실리샐러드,토마토 케첩,7.0
푸실리샐러드,"양파, 생것",4.2
푸실리샐러드(토마토소스),"파스타, 마카로니, 말린것",21.0
푸실리샐러드(토마토소스),"파프리카, 노란색, 생것",7.0
푸실리샐러드(토마토소스),"파프리카, 빨간색, 생것",7.0
푸실리샐러드(토마토소스),"토마토, 방울토마토, 생것",7.0
푸실리샐러드(토마토소스),토마토 소스,7.0
푸실리샐러드(토마토소스),"양파, 생것",4.2
하얀무생채,"무, 조선무, 생것",35.0
하얀무생채,"식초, 사과식초",2.8
하얀무생채,"설탕, 백설탕",1.4
하얀무생채,소금,0.28
하얀무생채,"마늘, 깐마늘, 생것",0.28
하얀무생채,"파, 대파, 생것",0.28
하얀무생채,"참깨, 흰깨, 볶은것",0.28
(참깨제외)하얀무생채,"무, 조선무, 생것",35.0
(참깨제외)하얀무생채,"식초, 사과식초",2.8
(참깨제외)하얀무생채,"설탕, 백설탕",1.4
(참깨제외)하얀무생채,소금,0.28
(참깨제외)하얀무생채,"마늘, 깐마늘, 생것",0.28
(참깨제외)하얀무생채,"파, 대파, 생것",0.28
호박고지나물,"호박, 애호박, 말린것",7.0
호박고지나물,"파, 생것",2.1
호박고지나물,"간장, 재래",0.7
호박고지나물,"마늘, 깐마늘, 생것",0.28
호박고지나물,들기름,0.28
호박고지나물,"참깨, 흰깨, 볶은것",0.14
호박고지나물,소금,0.14
(참깨제외)호박고지나물,"호박, 애호박, 말린것",7.0
(참깨제외)호박고지나물,"파, 생것",2.1
(참깨제외)호박고지나물,"간장, 재래",0.7
(참깨제외)호박고지나물,"마늘, 깐마늘, 생것",0.28
(참깨제외)호박고지나물,유채씨기름,1.0
(참깨제외)호박고지나물,소금,0.14
호박나물,"호박, 애호박, 생것",42.0
호박나물,"양파, 생것",7.0
호박나물,참기름,0.28
호박나물,"참깨, 흰깨, 볶은것",0.14
호박나물,유채씨기름,2.8
호박나물,"새우젓, 염절임",4.2
(참깨제외)호박나물,"호박, 애호박, 생것",42.0
(참깨제외)호박나물,"양파, 생것",7.0
(참깨제외)호박나물,유채씨기름,2.8
(참깨제외)호박나물,"새우젓, 염절임",4.2
게살마요무침,게맛살,42.0
게살마요무침,"마요네즈, 전란",7.0
게살마요무침,"양배추, 생것",21.0
게살마요무침,"오이, 취청, 생것",28.0
게살샐러드,게맛살,42.0
게살샐러드,"마요네즈, 전란",7.0
게살샐러드,"오이, 취청, 생것",14.0
게살샐러드,"당근, 뿌리, 생것",7.0
게살샐러드,"양배추, 생것",14.0
게살샐러드,"옥수수, 가당, 통조림",14.0
게살샐러드,"포도, 건포도",4.2
골뱅이무침,"고둥, 관절매물고둥(보라골뱅이), 생것",21.0
골뱅이무침,"오이, 취청, 생것",14.0
골뱅이무침,"당근, 뿌리, 생것",7.0
골뱅이무침,"양파, 생것",7.0
골뱅이무침,참기름,0.28
골뱅이무침,"깨소금, 가루, 볶은것",0.28
골뱅이무침,"마늘, 깐마늘, 생것",0.28
골뱅이무침,"식초, 양조",0.7
골뱅이무침,"설탕, 백설탕",1.4
골뱅이무침,"고추장, 개량",0.7
골뱅이무침,"고춧가루, 가루",0.28
(참깨제외)골뱅이무침,"고둥, 관절매물고둥(보라골뱅이), 생것",21.0
(참깨제외)골뱅이무침,"오이, 취청, 생것",14.0
(참깨제외)골뱅이무침,"당근, 뿌리, 생것",7.0
(참깨제외)골뱅이무침,"양파, 생것",7.0
(참깨제외)골뱅이무침,"마늘, 깐마늘, 생것",0.28
(참깨제외)골뱅이무침,"식초, 양조",0.7
(참깨제외)골뱅이무침,"설탕, 백설탕",1.4
(참깨제외)골뱅이무침,"고추장, 개량",0.7
(참깨제외)골뱅이무침,"고춧가루, 가루",0.28
단호박고구마샐러드,"고구마, 분질(밤) 고구마, 생것",21.0
단호박고구마샐러드,"옥수수, 가당, 통조림",4.2
단호박고구마샐러드,"당근, 뿌리, 생것",2.1
단호박고구마샐러드,"호박, 단호박, 생것",21.0
단호박고구마샐러드,"마요네즈, 전란",7.0
단호박고구마샐러드,"포도, 건포도",2.1
달걀샐러드,"감자, 대지, 생것",42.0
달걀샐러드,"오이, 취청, 생것",7.0
달걀샐러드,"당근, 뿌리, 생것",7.0
달걀샐러드,"마요네즈, 전란",7.0
달걀샐러드,"달걀, 생것",42.0
달걀숙주냉채,"달걀, 생것",42.0
달걀숙주냉채,"숙주나물, 생것",35.0
달걀숙주냉채,"당근, 뿌리, 생것",7.0
달걀숙주냉채,"설탕, 백설탕",2.8
달걀숙주냉채,"겨자 페이스트, 연겨자, 겨자 가루 21%",1.4
달걀숙주냉채,"식초, 양조",2.8
달걀숙주냉채,"오이, 취청, 생것",7.0
닭가슴살샐러드(머스타드소스),"양상추, 생것",21.0
닭가슴살샐러드(머스타드소스),"닭고기, 가슴(껍질 제거), 생것",28.0
닭가슴살샐러드(머스타드소스),"양파, 생것",4.2
닭가슴살샐러드(머스타드소스),"파프리카, 노란색, 생것",7.0
닭가슴살샐러드(머스타드소스),"파프리카, 빨간색, 생것",7.0
닭가슴살샐러드(머스타드소스),"당근, 뿌리, 생것",7.0
닭가슴살샐러드(머스타드소스),"겨자 페이스트, 연겨자, 겨자 가루 21%",0.42
닭가슴살샐러드(머스타드소스),"식초, 사과식초",0.42
닭가슴살샐러드(머스타드소스),"설탕, 백설탕",0.7
닭가슴살샐러드(머스타드소스),"마요네즈, 전란",4.2
당근참치마요무침,"당근, 뿌리, 생것",14.0
당근참치마요무침,"가다랑어, 유지통조림",35.0
당근참치마요무침,"마요네즈, 전란",4.2
두부냉채,두부,28.0
두부냉채,"밀, 중력밀가루",2.8
두부냉채,유채씨기름,2.8
두부냉채,"양파, 생것",7.0
두부냉채,"설탕, 백설탕",2.8
두부냉채,"겨자 페이스트, 연겨자, 겨자 가루 21%",1.4
두부냉채,"식초, 양조",2.8
두부냉채,"들깻잎, 생것",7.0
두부냉채,"오이, 취청, 생것",7.0
두부냉채,"파프리카, 노란색, 생것",7.0
두부냉채,"파프리카, 빨간색, 생것",7.0
두부냉채,"당근, 뿌리, 생것",7.0
"(밀,참깨제외)두부냉채",두부,28.0
"(밀,참깨제외)두부냉채",유채씨기름,2.8
"(밀,참깨제외)두부냉채","양파, 생것",7.0
"(밀,참깨제외)두부냉채","설탕, 백설탕",2.8
"(밀,참깨제외)두부냉채","겨자 페이스트, 연겨자, 겨자 가루 21%",1.4
"(밀,참깨제외)두부냉채","식초, 양조",2.8
"(밀,참깨제외)두부냉채","상추, 적상추, 생것",7.0
"(밀,참깨제외)두부냉채","오이, 취청, 생것",7.0
"(밀,참깨제외)두부냉채","파프리카, 노란색, 생것",7.0
"(밀,참깨제외)두부냉채","파프리카, 빨간색, 생것",7.0
"(밀,참깨제외)두부냉채","당근, 뿌리, 생것",7.0
두부미역무침,두부,42.0
두부미역무침,"간장, 개량, 양조",2.8
두부미역무침,"미역, 말린것",7.0
두부미역무침,"참깨, 흰깨, 볶은것",1.4
두부미역무침,참기름,2.8
(참깨제외)두부미역무침,두부,42.0
(참깨제외)두부미역무침,"간장, 재래",2.8
(참깨제외)두부미역무침,"미역, 말린것",7.0
(참깨제외)두부미역무침,"마늘, 깐마늘, 생것",0.5
(참깨제외)두부미역무침,"파, 쪽파, 생것",0.5
두부쑥갓무침,"쑥갓, 생것",21.0
두부쑥갓무침,"간장, 개량, 양조",2.8
두부쑥갓무침,두부,42.0
두부쑥갓무침,"참깨, 흰깨, 볶은것",1.4
두부쑥갓무침,참기름,2.8
(참깨제외)두부쑥갓무침,"쑥갓, 생것",21.0
(참깨제외)두부쑥갓무침,"간장, 재래",2.8
(참깨제외)두부쑥갓무침,두부,42.0
(참깨제외)두부쑥갓무침,"마늘, 깐마늘, 생것",0.5
(참깨제외)두부쑥갓무침,"파, 쪽파, 생것",0.5
두부참치샐러드,두부,28.0
두부참치샐러드,"가다랑어, 유지통조림",28.0
두부참치샐러드,"옥수수, 가당, 통조림",14.0
두부참치샐러드,"마요네즈, 전란",7.0
두부참치샐러드,"양파, 생것",4.2
두부참치샐러드,"당근, 뿌리, 생것",7.0
두부참치샐러드(유자청드레싱),두부,21.0
두부참치샐러드(유자청드레싱),"가다랑어, 유지통조림",14.0
두부참치샐러드(유자청드레싱),"파프리카, 빨간색, 생것",7.0
두부참치샐러드(유자청드레싱),"양상추, 생것",28.0
두부참치샐러드(유자청드레싱),"파프리카, 노란색, 생것",7.0
두부참치샐러드(유자청드레싱),올리브유,2.8
두부참치샐러드(유자청드레싱),"유자 농축액, 당절임",1.4
두부참치샐러드(유자청드레싱),"양파, 생것",0.7
두부참치샐러드(유자청드레싱),"식초, 사과식초",0.7
두부참치샐러드(유자청드레싱),"간장, 개량, 양조",0.7
두부참치샐러드(유자청드레싱),"후추, 검은후추, 가루 ",0.14
두부톳무침,"간장, 개량, 양조",2.8
두부톳무침,참기름,2.8
두부톳무침,"톳, 생것",42.0
두부톳무침,두부,28.0
(참깨제외)두부톳무침,"간장, 재래",2.8
(참깨제외)두부톳무침,"마늘, 깐마늘, 생것",0.5
(참깨제외)두부톳무침,"톳, 생것",42.0
(참깨제외)두부톳무침,두부,28.0
(참깨제외)두부톳무침,"파, 쪽파, 생것",0.5
마카로니콘샐러드,"옥수수, 가당, 통조림",7.0
마카로니콘샐러드,"파스타, 마카로니, 말린것",21.0
마카로니콘샐러드,"달걀, 생것",7.0
마카로니콘샐러드,"햄, 등심햄",7.0
마카로니콘샐러드,"포도, 건포도",3.5
마카로니콘샐러드,"마요네즈, 전란",2.8
마카로니콘샐러드,"설탕, 백설탕",0.7
마카로니콘샐러드,"겨자 페이스트, 연겨자, 겨자 가루 21%",0.14
맛살무침,게맛살,28.0
맛살무침,"간장, 개량, 양조",2.8
맛살무침,참기름,2.8
맛살무침,"오이, 취청, 생것",14.0
맛살무침,"양배추, 생것",14.0
맛살무침,"파프리카, 노란색, 생것",7.0
맛살무침,"파프리카, 빨간색, 생것",7.0
맛살무침,"파, 대파, 생것",2.8
(참깨제외)맛살무침,게맛살,28.0
(참깨제외)맛살무침,"간장, 재래",2.8
(참깨제외)맛살무침,"설탕, 백설탕",2.0
(참깨제외)맛살무침,"식초, 양조",2.0
(참깨제외)맛살무침,"오이, 취청, 생것",14.0
(참깨제외)맛살무침,"양배추, 생것",14.0
(참깨제외)맛살무침,"파프리카, 노란색, 생것",7.0
(참깨제외)맛살무침,"파프리카, 빨간색, 생것",7.0
(참깨제외)맛살무침,"파, 대파, 생것",2.8
맛살미나리무침,게맛살,35.0
맛살미나리무침,"식초, 양조",2.8
맛살미나리무침,"설탕, 백설탕",2.8
맛살미나리무침,"간장, 개량, 양조",2.8
맛살미나리무침,참기름,1.4
맛살미나리무침,"파, 대파, 생것",2.8
맛살미나리무침,"미나리, 물미나리, 생것",7.0
닭살미나리무침,"닭고기, 살코기, 생것",35.0
닭살미나리무침,"식초, 양조",2.8
닭살미나리무침,"설탕, 백설탕",2.8
닭살미나리무침,"간장, 개량, 양조",2.8
닭살미나리무침,참기름,1.4
닭살미나리무침,"파, 대파, 생것",2.8
닭살미나리무침,"미나리, 물미나리, 생것",7.0
(참깨제외)맛살미나리무침,게맛살,35.0
(참깨제외)맛살미나리무침,"식초, 양조",2.8
(참깨제외)맛살미나리무침,"설탕, 백설탕",2.8
(참깨제외)맛살미나리무침,"간장, 개량, 양조",2.8
(참깨제외)맛살미나리무침,"파, 대파, 생것",2.8
(참깨제외)맛살미나리무침,"미나리, 물미나리, 생것",7.0
맛살채소새콤무침,게맛살,35.0
맛살채소새콤무침,"식초, 양조",2.8
맛살채소새콤무침,"설탕, 백설탕",2.8
맛살채소새콤무침,"간장, 개량, 양조",2.8
맛살채소새콤무침,"오이, 취청, 생것",28.0
맛살채소새콤무침,"파, 대파, 생것",2.8
닭살채소새콤무침,"닭고기, 살코기, 생것",35.0
닭살채소새콤무침,"식초, 양조",2.8
닭살채소새콤무침,"설탕, 백설탕",2.8
닭살채소새콤무침,"간장, 개량, 양조",2.8
닭살채소새콤무침,"오이, 취청, 생것",28.0
닭살채소새콤무침,"파, 대파, 생것",2.8
맛살콩나물무침,게맛살,21.0
맛살콩나물무침,"간장, 개량, 양조",0.7
맛살콩나물무침,참기름,0.28
맛살콩나물무침,"파, 대파, 생것",2.1
맛살콩나물무침,"콩나물, 생것",42.0
(참깨제외)맛살콩나물무침,게맛살,21.0
(참깨제외)맛살콩나물무침,"간장, 재래",1.2
(참깨제외)맛살콩나물무침,"마늘, 깐마늘, 생것",0.5
(참깨제외)맛살콩나물무침,"파, 대파, 생것",2.1
(참깨제외)맛살콩나물무침,"콩나물, 생것",42.0
닭살콩나물무침,"닭고기, 살코기, 생것",21.0
닭살콩나물무침,"간장, 개량, 양조",0.7
닭살콩나물무침,참기름,0.28
닭살콩나물무침,"파, 대파, 생것",2.1
닭살콩나물무침,"콩나물, 생것",42.0
(참깨제외)닭살콩나물무침,"닭고기, 살코기, 생것",21.0
(참깨제외)닭살콩나물무침,"간장, 재래",1.2
(참깨제외)닭살콩나물무침,"마늘, 깐마늘, 생것",0.5
(참깨제외)닭살콩나물무침,"파, 대파, 생것",2.1
(참깨제외)닭살콩나물무침,"콩나물, 생것",42.0
메추리알마요네즈샐러드,"메추리알, 생것",35.0
메추리알마요네즈샐러드,"오이, 취청, 생것",7.0
메추리알마요네즈샐러드,"파프리카, 노란색, 생것",7.0
메추리알마요네즈샐러드,"사과, 홍옥, 생것",7.0
메추리알마요네즈샐러드,"후추, 검은후추, 가루 ",0.14
메추리알마요네즈샐러드,"당근, 뿌리, 생것",7.0
메추리알마요네즈샐러드,"마요네즈, 전란",7.0
메추리알샐러드,"메추리알, 생것",35.0
메추리알샐러드,"오이, 취청, 생것",7.0
메추리알샐러드,"파프리카, 노란색, 생것",7.0
메추리알샐러드,"사과, 홍옥, 생것",7.0
메추리알샐러드,"당근, 뿌리, 생것",7.0
메추리알샐러드,"마요네즈, 전란",7.0
멕시칸샐러드,게맛살,21.0
멕시칸샐러드,"햄, 등심햄",21.0
멕시칸샐러드,"당근, 뿌리, 생것",7.0
멕시칸샐러드,"사과, 홍옥, 생것",14.0
멕시칸샐러드,"오이, 취청, 생것",14.0
멕시칸샐러드,"양배추, 생것",14.0
멕시칸샐러드,"마요네즈, 전란",4.2
소고기청포묵무침,녹두묵,56.0
소고기청포묵무침,"당근, 뿌리, 생것",7.0
소고기청포묵무침,"숙주나물, 생것",7.0
소고기청포묵무침,"오이, 취청, 생것",7.0
소고기청포묵무침,"소고기, 한우, 등심, 생것",14.0
소고기청포묵무침,유채씨기름,2.8
소고기청포묵무침,"식초, 양조",1.4
소고기청포묵무침,"간장, 개량, 양조",2.8
소고기청포묵무침,"김, 참김, 말린것",0.7
소고기청포묵무침,"마늘, 깐마늘, 생것",0.7
소고기청포묵무침,"설탕, 백설탕",0.42
소고기청포묵무침,"깨소금, 가루, 볶은것",0.28
소고기청포묵무침,참기름,0.28
(참깨제외)소고기청포묵무침,녹두묵,56.0
(참깨제외)소고기청포묵무침,"당근, 뿌리, 생것",7.0
(참깨제외)소고기청포묵무침,"숙주나물, 생것",7.0
(참깨제외)소고기청포묵무침,"오이, 취청, 생것",7.0
(참깨제외)소고기청포묵무침,"소고기, 한우, 등심, 생것",14.0
(참깨제외)소고기청포묵무침,유채씨기름,2.8
(참깨제외)소고기청포묵무침,"식초, 양조",1.4
(참깨제외)소고기청포묵무침,"간장, 재래",2.8
(참깨제외)소고기청포묵무침,"김, 참김, 말린것",0.7
(참깨제외)소고기청포묵무침,"마늘, 깐마늘, 생것",0.7
(참깨제외)소고기청포묵무침,"설탕, 백설탕",0.42
소면채소무침,"국수, 소면, 말린것, 삶은것",42.0
소면채소무침,초고추장,4.2
소면채소무침,"양배추, 생것",14.0
소면채소무침,"오이, 취청, 생것",14.0
소면채소무침,참기름,2.8
소면채소무침,"김, 김밥용김, 말린것",1.4
소면채소무침,"양파, 생것",14.0
소면채소무침,"당근, 뿌리, 생것",7.0
(참깨제외)소면채소무침,"국수, 소면, 말린것, 삶은것",42.0
(참깨제외)소면채소무침,초고추장,4.2
(참깨제외)소면채소무침,"양배추, 생것",14.0
(참깨제외)소면채소무침,"오이, 취청, 생것",14.0
(참깨제외)소면채소무침,"김, 김밥용김, 말린것",1.4
(참깨제외)소면채소무침,"양파, 생것",14.0
(참깨제외)소면채소무침,"당근, 뿌리, 생것",7.0
수제비샐러드,"밀, 중력밀가루",21.0
수제비샐러드,초고추장,4.2
수제비샐러드,"양배추, 생것",14.0
수제비샐러드,"오이, 취청, 생것",14.0
수제비샐러드,참기름,2.8
수제비샐러드,"김, 김밥용김, 말린것",1.4
수제비샐러드,"양파, 생것",4.2
수제비샐러드,"당근, 뿌리, 생것",7.0
"(밀,참깨제외)수제비샐러드","전분, 감자, 가루",21.0
"(밀,참깨제외)수제비샐러드",초고추장,4.2
"(밀,참깨제외)수제비샐러드","양배추, 생것",14.0
"(밀,참깨제외)수제비샐러드","오이, 취청, 생것",14.0
"(밀,참깨제외)수제비샐러드","김, 김밥용김, 말린것",1.4
"(밀,참깨제외)수제비샐러드","양파, 생것",4.2
"(밀,참깨제외)수제비샐러드","당근, 뿌리, 생것",7.0
숙주맛살나물,"숙주나물, 생것",42.0
숙주맛살나물,게맛살,14.0
숙주맛살나물,"간장, 재래",0.7
숙주맛살나물,"마늘, 깐마늘, 생것",0.28
숙주맛살나물,"참깨, 흰깨, 볶은것",0.14
숙주맛살나물,참기름,0.28
숙주닭살나물,"숙주나물, 생것",42.0
숙주닭살나물,"닭고기, 살코기, 생것",14.0
숙주닭살나물,"간장, 재래",1.2
숙주닭살나물,"마늘, 깐마늘, 생것",0.28
숙주닭살나물,"참깨, 흰깨, 볶은것",0.14
숙주닭살나물,참기름,0.28
(참깨제외)숙주닭살나물,"숙주나물, 생것",42.0
(참깨제외)숙주닭살나물,"닭고기, 살코기, 생것",14.0
(참깨제외)숙주닭살나물,"간장, 재래",1.2
(참깨제외)숙주닭살나물,"마늘, 깐마늘, 생것",0.28
(참깨제외)숙주맛살나물,"숙주나물, 생것",42.0
(참깨제외)숙주맛살나물,게맛살,14.0
(참깨제외)숙주맛살나물,"간장, 재래",1.2
(참깨제외)숙주맛살나물,"마늘, 깐마늘, 생것",0.28
숙주맛살무침,"설탕, 백설탕",0.42
숙주맛살무침,"식초, 양조",0.7
숙주맛살무침,참기름,0.7
숙주맛살무침,"간장, 개량, 양조",0.7
숙주맛살무침,게맛살,21.0
숙주맛살무침,"숙주나물, 생것",35.0
(참깨제외)숙주맛살무침,"설탕, 백설탕",0.42
(참깨제외)숙주맛살무침,"식초, 양조",0.7
(참깨제외)숙주맛살무침,"간장, 개량, 양조",1.2
(참깨제외)숙주맛살무침,게맛살,21.0
(참깨제외)숙주맛살무침,"숙주나물, 생것",35.0
숙주닭살무침,"설탕, 백설탕",0.42
숙주닭살무침,"식초, 양조",0.7
숙주닭살무침,참기름,0.7
숙주닭살무침,"간장, 개량, 양조",1.2
숙주닭살무침,"닭고기, 살코기, 생것",21.0
숙주닭살무침,"숙주나물, 생것",35.0
(참깨제외)숙주닭살무침,"설탕, 백설탕",0.42
(참깨제외)숙주닭살무침,"식초, 양조",0.7
(참깨제외)숙주닭살무침,"간장, 재래",1.2
(참깨제외)숙주닭살무침,"닭고기, 살코기, 생것",21.0
(참깨제외)숙주닭살무침,"숙주나물, 생것",35.0
쑥갓두부무침,"쑥갓, 생것",35.0
쑥갓두부무침,두부,28.0
쑥갓두부무침,소금,0.14
쑥갓두부무침,참기름,0.7
쑥갓두부무침,"참깨, 흰깨, 볶은것",1.4
(참깨제외)쑥갓두부무침,"쑥갓, 생것",35.0
(참깨제외)쑥갓두부무침,두부,28.0
(참깨제외)쑥갓두부무침,"마늘, 깐마늘, 생것",0.5
(참깨제외)쑥갓두부무침,"간장, 재래",1.2
양배추맛살나물,"양배추, 생것",28.0
양배추맛살나물,게맛살,35.0
양배추맛살나물,"간장, 개량, 양조",2.0
양배추맛살나물,"참깨, 흰깨, 볶은것",0.5
양배추맛살나물,참기름,0.8
양배추맛살나물,"오이, 취청, 생것",14.0
양배추맛살나물,"당근, 뿌리, 생것",7.0
(참깨제외)양배추맛살나물,"양배추, 생것",28.0
(참깨제외)양배추맛살나물,게맛살,35.0
(참깨제외)양배추맛살나물,"간장, 개량, 양조",2.0
(참깨제외)양배추맛살나물,"마늘, 깐마늘, 생것",0.5
(참깨제외)양배추맛살나물,"파, 쪽파, 생것",0.8
(참깨제외)양배추맛살나물,"오이, 취청, 생것",14.0
(참깨제외)양배추맛살나물,"당근, 뿌리, 생것",7.0
양배추닭살나물,"양배추, 생것",28.0
양배추닭살나물,"닭고기, 살코기, 생것",35.0
양배추닭살나물,"간장, 개량, 양조",2.0
양배추닭살나물,"참깨, 흰깨, 볶은것",0.5
양배추닭살나물,참기름,0.8
양배추닭살나물,"오이, 취청, 생것",14.0
양배추닭살나물,"당근, 뿌리, 생것",7.0
(참깨제외)양배추닭살나물,"양배추, 생것",28.0
(참깨제외)양배추닭살나물,"닭고기, 살코기, 생것",35.0
(참깨제외)양배추닭살나물,"간장, 개량, 양조",2.0
(참깨제외)양배추닭살나물,"마늘, 깐마늘, 생것",0.5
(참깨제외)양배추닭살나물,"파, 쪽파, 생것",0.8
(참깨제외)양배추닭살나물,"오이, 취청, 생것",14.0
(참깨제외)양배추닭살나물,"당근, 뿌리, 생것",7.0
어묵오징어무침,"오징어, 생것",28.0
어묵오징어무침,"고춧가루, 가루",2.8
어묵오징어무침,"간장, 재래",1.4
어묵오징어무침,"설탕, 백설탕",2.8
어묵오징어무침,"식초, 양조",2.8
어묵오징어무침,소금,0.28
어묵오징어무침,참기름,1.4
어묵오징어무침,"어묵, 튀긴것",14.0
어묵오징어무침,"오이, 취청, 생것",21.0
어묵오징어무침,"당근, 뿌리, 생것",7.0
어묵오징어무침,"양파, 생것",7.0
(참깨제외)어묵오징어무침,"오징어, 생것",28.0
(참깨제외)어묵오징어무침,"고춧가루, 가루",2.8
(참깨제외)어묵오징어무침,"간장, 재래",1.4
(참깨제외)어묵오징어무침,"설탕, 백설탕",2.8
(참깨제외)어묵오징어무침,"식초, 양조",2.8
(참깨제외)어묵오징어무침,소금,0.28
(참깨제외)어묵오징어무침,"어묵, 튀긴것",14.0
(참깨제외)어묵오징어무침,"오이, 취청, 생것",21.0
(참깨제외)어묵오징어무침,"당근, 뿌리, 생것",7.0
(참깨제외)어묵오징어무침,"양파, 생것",7.0
오이맛살무침,"설탕, 백설탕",2.8
오이맛살무침,"식초, 양조",2.8
오이맛살무침,참기름,1.4
오이맛살무침,"간장, 개량, 양조",2.8
오이맛살무침,게맛살,35.0
오이맛살무침,"오이, 취청, 생것",21.0
(참깨제외)오이맛살무침,"설탕, 백설탕",2.8
(참깨제외)오이맛살무침,"식초, 양조",2.8
(참깨제외)오이맛살무침,"간장, 개량, 양조",2.8
(참깨제외)오이맛살무침,게맛살,35.0
(참깨제외)오이맛살무침,"오이, 취청, 생것",21.0
오이닭살무침,"설탕, 백설탕",2.8
오이닭살무침,"식초, 양조",2.8
오이닭살무침,참기름,1.4
오이닭살무침,"간장, 개량, 양조",2.8
오이닭살무침,"닭고기, 살코기, 생것",35.0
오이닭살무침,"오이, 취청, 생것",21.0
(참깨제외)오이닭살무침,"설탕, 백설탕",2.8
(참깨제외)오이닭살무침,"식초, 양조",2.8
(참깨제외)오이닭살무침,"간장, 개량, 양조",2.8
(참깨제외)오이닭살무침,"닭고기, 살코기, 생것",35.0
(참깨제외)오이닭살무침,"오이, 취청, 생것",21.0
오이참치마요무침,"오이, 취청, 생것",35.0
오이참치마요무침,"가다랑어, 유지통조림",21.0
오이참치마요무침,"마요네즈, 전란",4.2
오이참치마요무침,"양파, 생것",7.0
오이참치마요무침,"당근, 뿌리, 생것",7.0
오징어단무지무침,"오징어, 생것",35.0
오징어단무지무침,"단무지, 염절임",21.0
오징어단무지무침,"간장, 개량, 양조",1.0
오징어단무지무침,"고춧가루, 가루",2.8
오징어단무지무침,물엿,1.4
오징어단무지무침,참기름,2.8
오징어초무침,"오징어, 생것",28.0
오징어초무침,"양배추, 생것",14.0
