name,weight,Energy,Protein,Fat,Carbohydrate,Total Dietary,Calcium,Iron,Sodium,Retinol,β-Carotene,Vitamin A,Vitamin B1 (Thiamine),Vitamin B2 (Rivoflavin),Vitamin C,Vitamin D,Linoleic Acid,Alpha-Linolenic Acid,snack,rice,special,soup,kimchi,side_dish,side_dish1,side_dish2,empty,밀,쌀,메밀,감자,대두,땅콩,들깨,참깨,씨앗,돼지,오리,닭,기타가금류,소,난류,우유,붉은살생선,흰살생선,기타,장어,멸치,게,새우,가재,"조개,꼬막",굴,"홍합,담치",오징어,문어,낙지,고둥,소라,전복,오이,마늘,샐러리,당근,브로콜리,양파,겨자,후추,토마토,체리,자두,키위,바나나,사과,배,코코넛,복숭아,메론,수박,시트러스,망고,아황산류,견과류,땅콩+견과류,other
숙주나물,53.2,11.2308,0.979384,0.370944,1.48897,0.89698,9.8826,0.19936,44.912,0.0,27.111,2.25925,0.036484,0.0393176,3.97747,0.0,147.806652,7.37821,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)숙주나물,53.58,8.5474,0.9728,0.029018,1.593696,0.88044,8.7346,0.187034,93.8884,0.0,27.062,2.255166667,0.036521,0.0373368,4.00363,0.0,5.892722,5.6427,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
숙주나물김무침,50.96,10.2536,1.13036,0.316302,1.462692,0.8442,9.0454,0.2422,105.1344,0.0,161.9198,13.49331667,0.043162,0.049924,4.22345,0.0,121.26352,6.114626,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)숙주나물김무침,51.9,8.931,1.18616,0.0376,1.7167,0.8502,9.128,0.23959,102.938,0.0,161.889,13.49075,0.044137,0.054078,4.2725,0.0,4.74097,4.61923,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
숙주나물무침,50.54,9.443,0.88102,0.30485,1.254568,0.85484,6.804,0.121184,96.0848,0.0,4.4198,0.368316667,0.035168,0.0297248,3.59611,0.0,121.476152,6.114626,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)숙주나물무침,50.48,6.8754,0.88102,0.025998,1.254176,0.85484,6.7716,0.116724,169.9534,0.0,4.389,0.36575,0.035168,0.0295288,3.59611,0.0,4.936652,4.61923,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
숙주당근나물,53.2,12.4908,0.929684,0.376544,1.81727,0.99498,10.6526,0.20356,46.242,0.0,412.881,34.40675,0.034174,0.0395976,3.68207,0.0,152.990152,7.29631,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)숙주당근나물,53.28,13.7434,0.89344,0.533788,1.786816,0.97524,9.3416,0.190564,46.1994,0.0,412.832,34.40266667,0.033691,0.0352968,3.68207,0.0,109.818382,62.16335,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
숙주미나리나물,50.12,11.4716,0.946848,0.444108,1.429792,1.00912,11.2672,0.145236,96.1604,0.0,69.5772,5.7981,0.032172,0.0471464,3.32136,0.0,178.555272,10.537324,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)숙주미나리나물,50.78,8.5894,0.92996,0.039098,1.622676,0.97564,8.9586,0.124734,93.9584,0.0,69.51,5.7925,0.032181,0.0430908,3.37041,0.0,11.265782,8.5617,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
숙주초고추장무침,51.66,12.397,0.93408,0.32123,2.007488,0.88844,6.958,0.138404,29.4812,0.0,32.6578,2.721483333,0.035168,0.0323288,3.59611,0.0,130.169172,6.915846,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)숙주초고추장무침,52.0,12.7,0.9614,0.0596,2.76,0.905,6.94,0.1459,60.82,0.0,62.96,5.246666666,0.0343,0.034,3.5476,0.0,23.0232,6.1612,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
숙주초무침,51.52,15.1424,0.91189,0.721672,1.685572,0.8386,6.8838,0.132006,35.5642,0.0,2.527,0.210583333,0.034678,0.0427728,3.5476,0.0,295.74839,8.18279,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)숙주초무침,51.62,9.2474,0.90364,0.024692,1.823212,0.839,6.7228,0.111196,93.8912,0.0,2.45,0.204166667,0.03538,0.0352648,3.59665,0.0,4.41659,4.4443,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
시금치김무침,55.86,26.1422,2.748368,0.70203,4.383036,0.08708,32.0306,1.813882,105.6384,0.0,2047.0632,170.5886,0.095669,0.2622676,32.12629,0.0,168.62923,2.675344,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)시금치김무침,56.1,22.679,2.70544,0.29695,4.4572,0.0508,29.687,1.79261,154.612,0.0,2046.996,170.583,0.095223,0.256182,32.15245,0.0,1.33183,0.69972,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
시금치나물,52.5,20.9258,1.639624,0.590674,3.26445,0.06678,21.6006,1.30858,69.412,0.0,1415.106,117.9255,0.06153,0.1753556,29.5211,0.0,143.129672,2.2603,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)시금치나물,52.88,18.2424,1.63304,0.248748,3.369176,0.05024,20.4526,1.296254,118.3884,0.0,1415.057,117.9214167,0.061567,0.1733748,29.54726,0.0,1.215742,0.52479,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
시금치된장무침,54.6,45.682,1.8298,3.13712,3.36392,0.0,23.072,1.519,166.656,0.0,1409.548,117.4623333,0.08008,0.17752,29.4,0.0,1165.395,14.95396,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(참깨제외)시금치된장무침,52.8,20.726,1.8757,0.3501,3.5133,0.0245,22.288,1.48715,166.223,0.0,1413.635,117.8029167,0.080955,0.1771,29.5107,0.0,0.6061,0.214,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
시래기나물,52.64,16.8056,0.931168,0.541128,2.648212,2.19352,56.1162,0.758926,87.5448,0.0,881.5142,73.45951668,0.043393,0.0354004,0.1211,0.0,178.847242,74.344214,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)시래기나물,52.88,13.3424,0.88824,0.136048,2.722376,2.15724,53.7726,0.737654,136.5184,0.0,881.447,73.45391668,0.042947,0.0293148,0.14726,0.0,11.549842,72.36859,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
시래기된장무침,54.88,22.3524,1.14324,0.936628,2.888956,2.15124,56.0266,0.943054,184.4584,0.0,881.524,73.46033335,0.063252,0.0344148,0.09821,0.0,302.881642,76.10708,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)시래기된장무침,54.18,15.9334,1.14324,0.239498,2.887976,2.15124,55.7256,0.930804,184.3464,0.0,881.447,73.45391668,0.063252,0.0339248,0.09821,0.0,11.532892,72.36859,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
시래기들깨나물,56.56,37.506,1.81104,2.0839,3.816008,3.07804,70.147,1.066114,87.5812,0.0,882.8638,73.57198335,0.057253,0.0590688,0.1211,0.0,345.334542,1113.467726,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
시래기볶음나물,55.86,42.5222,0.961338,3.33746,2.607696,2.19688,56.3066,0.777322,78.1494,0.0,883.4532,73.62110002,0.043267,0.0449456,0.0994,0.0,731.96214,391.493424,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)시래기볶음나물,56.3,39.525,0.97165,2.9331,2.76098,2.1804,53.98,0.76658,102.029,0.0,883.386,73.61550002,0.043221,0.045465,0.14165,0.0,565.0354,389.5178,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
실곤약간장채소무침,75.6,40.74,0.8463,2.81582,3.76894,1.6184,36.694,0.33124,140.392,0.0,414.148,34.51233334,0.016072,0.062342,3.5742,0.0,1176.147,21.03976,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
실곤약채소무침,80.5,53.347,0.91945,2.89772,7.1862,1.7696,37.499,0.38591,177.289,0.0,555.338,46.27816667,0.015253,0.041258,3.5742,0.0,1219.6121,25.04586,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)실곤약채소무침,77.0,26.95,0.8554,0.1092,7.0665,1.764,36.12,0.3255,143.36,0.0,555.03,46.2525,0.01498,0.02793,3.5742,0.0,54.2171,10.0919,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
실파김무침,11.06,10.9382,1.338638,0.46256,1.602496,0.12208,16.8266,0.712502,69.7634,0.0,691.5972,57.6331,0.036939,0.1126636,3.5623,0.0,170.47604,4.971624,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)실파김무침,10.8,7.12,1.2934,0.0574,1.5906,0.085,14.39,0.6946,84.062,0.0,691.53,57.6275,0.03609,0.10913,3.5623,0.0,3.1696,2.996,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
모듬채소,33.6,6.468,0.3689,0.06244,1.37228,0.9212,20.972,0.30604,7.854,0.0,578.872,48.23933334,0.024598,0.060046,0.36036,0.0,6.89332,1.40168,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
쌈채소,35.0,6.86,0.3829,0.0742,1.4448,1.071,24.01,0.3682,9.31,0.0,617.4,51.45,0.02821,0.07203,0.3178,0.0,6.5842,1.1592,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
쌈채소+쌈장,53.2,23.52,1.42226,0.34622,4.33496,2.2764,68.054,0.70952,119.448,0.0,1702.33,141.8608333,0.079646,0.147686,0.7,0.0,118.72252,49.49224,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
쑥갓나물,52.5,33.747,1.00975,2.87182,1.2712,1.1816,45.969,0.44751,104.979,0.0,1211.588,100.9656667,0.014483,0.056448,5.096,0.0,1185.142,56.07476,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
쑥갓나물무침,49.98,11.214,1.013334,0.425978,1.293418,1.2117,46.0124,0.404502,118.146,0.0,1211.329,100.9440833,0.015302,0.048097,5.13149,0.0,161.988918,42.85631,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)쑥갓나물무침,50.62,8.8626,1.02163,0.084092,1.465984,1.19676,44.8924,0.392656,144.5986,0.0,1211.28,100.94,0.015599,0.0472762,5.17073,0.0,20.079508,41.1208,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
쑥갓들깨무침,57.4,50.75,1.83694,3.98454,2.43782,1.8144,57.442,0.69846,205.45,0.0,1212.512,101.0426667,0.025186,0.111804,5.096,0.0,1329.97816,749.14392,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
쑥갓무침,67.2,56.588,1.64724,3.11318,6.30238,2.3002,51.926,0.7336,205.842,0.0,1454.67,121.2225,0.028938,0.17381,5.67098,0.0,1333.18332,67.94984,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)쑥갓무침,64.4,30.912,1.64724,0.32466,6.29846,2.3002,50.722,0.6846,205.394,0.0,1454.362,121.1968333,0.028938,0.17185,5.67098,0.0,167.78832,52.99588,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
쑥갓팽이버섯나물,52.92,50.9292,1.287384,4.398072,2.704478,1.38978,23.3072,0.51695,165.4772,0.0,529.1412,44.0951,0.030751,0.1287776,2.33191,0.0,1500.965662,202.870164,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)쑥갓팽이버섯나물,49.98,24.4734,1.25104,1.546398,2.669996,1.37004,20.9076,0.459004,165.0264,0.0,528.815,44.06791667,0.030268,0.1227128,2.33191,0.0,310.187192,187.67609,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
아욱나물무침,52.64,23.6656,1.666168,0.560728,4.098612,2.29152,134.0262,0.322826,61.0848,0.0,1916.8842,159.74035,0.087003,0.2519804,20.314,0.0,185.418142,85.839614,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)아욱나물무침,51.9,20.017,1.61245,0.15462,4.13682,2.248,131.43,0.29532,91.681,0.0,1914.324,159.527,0.086087,0.244533,20.31699,0.0,17.86178,83.63908,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
아욱된장무침,54.6,47.642,1.82,3.04402,4.16752,2.205,134.302,0.5243,158.326,0.0,1911.308,159.2756667,0.10507,0.25004,20.1929,0.0,1182.3,98.29316,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(참깨제외)아욱된장무침,53.1,22.765,1.87149,0.2575,4.3341,2.2368,133.35,0.48576,157.893,0.0,1913.216,159.4346667,0.106323,0.249637,20.26355,0.0,17.66038,83.53912,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
아욱무침,52.64,23.6656,1.666168,0.560728,4.098612,2.29152,134.0262,0.322826,61.0848,0.0,1916.8842,159.74035,0.087003,0.2519804,20.314,0.0,185.418142,85.839614,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)아욱무침,51.2,19.856,1.59999,0.15357,4.10322,2.2368,131.262,0.28958,91.681,0.0,1912.385,159.3654167,0.085625,0.243875,20.29214,0.0,17.53306,83.46415,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
애호박나물,54.18,32.529,0.613914,2.199638,2.95631,1.07086,10.1374,0.179718,43.806,0.0,113.9572,9.496433333,0.019971,0.0430402,1.98352,0.0,907.292946,29.897784,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)애호박나물,52.44,12.9072,0.59617,0.045144,3.007608,1.05312,8.1438,0.134972,74.1072,0.0,113.708,9.475666667,0.019813,0.0389154,1.99987,0.0,7.868876,18.4422,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
양배추나물,52.5,20.8838,0.942774,0.384664,4.19349,1.37928,25.0586,0.20531,46.872,0.0,24.878,2.073166667,0.019124,0.0260386,9.91844,0.0,150.713892,17.52051,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)양배추나물,52.8,18.222,0.94142,0.04306,4.30546,1.3699,23.874,0.19413,77.471,0.0,24.829,2.069083333,0.019285,0.023542,9.95338,0.0,8.96364,15.785,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
양배추된장나물,54.6,45.682,1.134,2.93132,4.30472,1.323,25.522,0.3773,144.116,0.0,6.678,0.5565,0.03843,0.02709,9.5844,0.0,1173.0145,29.84016,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)양배추된장나물,51.8,20.006,1.134,0.1428,4.3008,1.323,24.318,0.3283,143.668,0.0,6.37,0.530833333,0.03843,0.02513,9.5844,0.0,7.6195,14.8862,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
양배추된장무침,55.86,30.961,1.26175,0.583772,5.991132,1.372,28.3388,0.40516,143.7478,0.0,10.2788,0.856566666,0.041797,0.036477,9.69325,0.0,125.34802,16.731456,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)양배추된장무침,55.3,26.607,1.21107,0.14616,5.95238,1.372,24.794,0.34706,143.703,0.0,10.248,0.854,0.040369,0.035889,9.69325,0.0,8.80852,15.23606,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
양배추마요무침,70.0,67.62,1.0087,5.3424,4.662,1.421,26.74,0.1967,37.59,0.63,422.03,35.79916667,0.02394,0.02674,8.6394,0.0,2759.785,421.7038,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
양배추무침,52.5,22.533,0.959,0.73283,3.5672,1.0654,20.041,0.17829,138.166,0.0,415.597,34.63308334,0.018522,0.064722,5.901,0.0,303.05975,14.01029,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
